num_expediente,fecha,hora,localizacion 1,localizacion 2,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,coordenada_x_utm,coordenada_y_utm,positiva_alcohol
2025S000056,01/01/2025,0:49:00,CALLE LOPEZ DE HOYOS,CALLE ROS DE OLANO,140,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Ciclomotor,Conductor,De 30 a 34 años,Hombre,442966,4477385,N
2025S000056,01/01/2025,0:49:00,CALLE LOPEZ DE HOYOS,CALLE ROS DE OLANO,140,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,442966,4477385,N
2025S000056,01/01/2025,0:49:00,CALLE LOPEZ DE HOYOS,CALLE ROS DE OLANO,140,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 40 a 44 años,Mujer,442966,4477385,N
2025S000057,01/01/2025,2:20:00,GTA. RIO ZANCARA,CALLE ARROYO DE POZUELO,1,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,433911,4478290,N
2025S000057,01/01/2025,2:20:00,GTA. RIO ZANCARA,CALLE ARROYO DE POZUELO,1,9,MONCLOA-ARAVACA,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,433911,4478290,N
2025S000058,01/01/2025,3:18:00,"CALLE GALLUR, 489",,489,10,LATINA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,437019,4471984,S
2025S000060,01/01/2025,4:00:00,CALLE LUCHANA,CALLE EGUILAZ,16,7,CHAMBERÍ,Colisión lateral,Despejado,Maquinaria de obras,Conductor,De 55 a 59 años,Hombre,440567,4475699,N
2025S000060,01/01/2025,4:00:00,CALLE LUCHANA,CALLE EGUILAZ,16,7,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,440567,4475699,N
2025S000061,01/01/2025,3:30:00,"AVDA. PABLO IGLESIAS, 50",,50,6,TETUÁN,Colisión fronto-lateral,,Turismo,Conductor,De 50 a 54 años,Hombre,439772,4477959,N
2025S000061,01/01/2025,3:30:00,"AVDA. PABLO IGLESIAS, 50",,50,6,TETUÁN,Colisión fronto-lateral,,Turismo,Conductor,Desconocido,Desconocido,439772,4477959,N
2025S000063,01/01/2025,6:58:00,"CALLE PRINCESA, 28",,28,1,CENTRO,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Hombre,439427,4475473,S
2025S000063,01/01/2025,6:58:00,"CALLE PRINCESA, 28",,28,1,CENTRO,Alcance,Despejado,Motocicleta hasta 125cc,Pasajero,De 35 a 39 años,Mujer,439427,4475473,N
2025S000063,01/01/2025,6:58:00,"CALLE PRINCESA, 28",,28,1,CENTRO,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,439427,4475473,N
2025S000064,01/01/2025,7:10:00,PASEO. ARTILLEROS,CALLE CALAHORRA,6,19,VICÁLVARO,Choque contra obstáculo fijo,,Turismo,Conductor,De 30 a 34 años,Mujer,448291,4473199,S
2025S000064,01/01/2025,7:10:00,PASEO. ARTILLEROS,CALLE CALAHORRA,6,19,VICÁLVARO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,448291,4473199,N
2025S000064,01/01/2025,7:10:00,PASEO. ARTILLEROS,CALLE CALAHORRA,6,19,VICÁLVARO,Choque contra obstáculo fijo,,Turismo,Conductor,Desconocido,Desconocido,448291,4473199,N
2025S000065,01/01/2025,7:30:00,CALLE CAMINO DE LOS VINATEROS,CALLE CORREGIDOR DIEGO DE VALDERRABANO,5,14,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Mujer,444161,4473548,N
2025S000065,01/01/2025,7:30:00,CALLE CAMINO DE LOS VINATEROS,CALLE CORREGIDOR DIEGO DE VALDERRABANO,5,14,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,444161,4473548,N
2025S000069,01/01/2025,7:50:00,CALLE MIGUEL PALACIOS,AVDA. PEÑA PRIETA,4,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor,Desconocido,Desconocido,443545,4472565,N
2025S000069,01/01/2025,7:50:00,CALLE MIGUEL PALACIOS,AVDA. PEÑA PRIETA,4,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443545,4472565,N
2025S000069,01/01/2025,7:50:00,CALLE MIGUEL PALACIOS,AVDA. PEÑA PRIETA,4,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443545,4472565,N
2025S000069,01/01/2025,7:50:00,CALLE MIGUEL PALACIOS,AVDA. PEÑA PRIETA,4,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443545,4472565,N
2025S000069,01/01/2025,7:50:00,CALLE MIGUEL PALACIOS,AVDA. PEÑA PRIETA,4,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443545,4472565,N
2025S000070,01/01/2025,8:05:00,AVDA. ALBUFERA,CALLE CANTALAPIEDRA,140,13,PUENTE DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor,De 55 a 59 años,Mujer,444319,4471444,N
2025S000070,01/01/2025,8:05:00,AVDA. ALBUFERA,CALLE CANTALAPIEDRA,140,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,444319,4471444,N
2025S000072,01/01/2025,7:30:00,"CALLE EMBALSE DE NAVACERRADA, 35",,35,18,VILLA DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,449221,4467966,N
2025S000072,01/01/2025,7:30:00,"CALLE EMBALSE DE NAVACERRADA, 35",,35,18,VILLA DE VALLECAS,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,449221,4467966,N
2025S000072,01/01/2025,7:30:00,"CALLE EMBALSE DE NAVACERRADA, 35",,35,18,VILLA DE VALLECAS,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,449221,4467966,N
2025S000074,01/01/2025,10:00:00,"CALLE MATEO INURRIA, 13",,13,5,CHAMARTÍN,Otro,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,441824,4479788,N
2025S000076,01/01/2025,8:00:00,"CALLE MISTERIOS, 8",,8,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,445740,4476666,S
2025S000076,01/01/2025,8:00:00,"CALLE MISTERIOS, 8",,8,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,445740,4476666,N
2025S000076,01/01/2025,8:00:00,"CALLE MISTERIOS, 8",,8,15,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor,Desconocido,Desconocido,445740,4476666,N
2025S000079,01/01/2025,9:20:00,"CALLE LUIS MARTINEZ FEDUCHI, 66",,66,16,HORTALEZA,Choque contra obstáculo fijo,,Turismo,Conductor,De 21 a 24 años,Hombre,445608,4483449,N
2025S000081,01/01/2025,12:00:00,"CALLE JUSTA GARCIA, 3",,3,12,USERA,Colisión lateral,,Turismo,Conductor,Desconocido,Desconocido,439770,4470485,
2025S000081,01/01/2025,12:00:00,"CALLE JUSTA GARCIA, 3",,3,12,USERA,Colisión lateral,,Turismo,Conductor,Desconocido,Desconocido,439770,4470485,N
2025S000082,01/01/2025,12:30:00,AVDA. NICETO ALCALA ZAMORA,CALLE JULIO CASARES,3,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,445225,4482368,N
2025S000082,01/01/2025,12:30:00,AVDA. NICETO ALCALA ZAMORA,CALLE JULIO CASARES,3,16,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,445225,4482368,N
2025S000085,01/01/2025,14:40:00,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,12,USERA,Alcance,Despejado,Motocicleta hasta 125cc,Conductor,De 30 a 34 años,Mujer,440626,4470360,N
2025S000085,01/01/2025,14:40:00,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,12,USERA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Hombre,440626,4470360,N
2025S000085,01/01/2025,14:40:00,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,12,USERA,Alcance,Despejado,Turismo,Conductor,Desconocido,Desconocido,440626,4470360,N
2025S000085,01/01/2025,14:40:00,CALLE SANTUARIO,CALLE CRISTO DE LEPANTO,64,12,USERA,Alcance,Despejado,Turismo,Pasajero,De 21 a 24 años,Hombre,440626,4470360,N
2025S000086,01/01/2025,14:50:00,"PLAZA. ALSACIA, 1",,1,20,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,447046,4474268,N
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 18 a 20 años,Hombre,446111,4479587,N
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,446111,4479587,N
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 10 a 14 años,Mujer,446111,4479587,N
2025S000087,01/01/2025,15:00:00,GTA. OSWALDO PAYA SARDIÑAS,CALLE LAS PEDROÑERAS,0,16,HORTALEZA,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 50 a 54 años,Hombre,446111,4479587,N
2025S000088,01/01/2025,17:10:00,CALLE OCA,CALLE GENERAL RICARDOS,2,11,CARABANCHEL,Otro,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,437920,4471163,N
2025S000088,01/01/2025,17:10:00,CALLE OCA,CALLE GENERAL RICARDOS,2,11,CARABANCHEL,Otro,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,437920,4471163,N
2025S000089,01/01/2025,17:15:00,"CALLE DOCTOR CASTELO, 49",,49,3,RETIRO,Colisión lateral,,Turismo,Conductor,De 40 a 44 años,Mujer,443056,4474604,N
2025S000089,01/01/2025,17:15:00,"CALLE DOCTOR CASTELO, 49",,49,3,RETIRO,Colisión lateral,,Turismo,Conductor,De 45 a 49 años,Mujer,443056,4474604,N
2025S000095,01/01/2025,19:50:00,"CALLE ISABELITA USERA, 26",,26,12,USERA,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,439909,4470633,N
2025S000095,01/01/2025,19:50:00,"CALLE ISABELITA USERA, 26",,26,12,USERA,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Mujer,439909,4470633,N
2025S000097,01/01/2025,19:45:00,CALLE GENEROSIDAD,CALLE VILLAFUERTE,22,17,VILLAVERDE,Caída,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,441441,4467570,N
2025S000099,01/01/2025,18:52:00,"CALLE CARDENAL SILICEO, 21",,21,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443148,4477296,N
2025S000099,01/01/2025,18:52:00,"CALLE CARDENAL SILICEO, 21",,21,5,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443148,4477296,N
2025S000100,01/01/2025,14:30:00,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,445215,4475591,N
2025S000100,01/01/2025,14:30:00,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,445215,4475591,N
2025S000100,01/01/2025,14:30:00,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,445215,4475591,N
2025S000100,01/01/2025,14:30:00,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Pasajero,De 60 a 64 años,Hombre,445215,4475591,N
2025S000100,01/01/2025,14:30:00,CALLE FRANCISCO VILLAESPESA,CALLE LAGO CONSTANZA,69,15,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Pasajero,Más de 74 años,Mujer,445215,4475591,N
2025S000101,01/01/2025,19:35:00,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor,De 21 a 24 años,Hombre,439059,4480288,N
2025S000101,01/01/2025,19:35:00,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,439059,4480288,N
2025S000101,01/01/2025,19:35:00,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Pasajero,De 35 a 39 años,Mujer,439059,4480288,N
2025S000101,01/01/2025,19:35:00,CALLE VALLE DE MENA,CALLE CANDIDO MATEOS,2,8,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Pasajero,Menor de 5 años,Mujer,439059,4480288,N
2025S000102,01/01/2025,19:50:00,CALLE SAMANIEGO,CALLE ARRASTARIA,3,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor,De 30 a 34 años,Hombre,450387,4477438,N
2025S000102,01/01/2025,19:50:00,CALLE SAMANIEGO,CALLE ARRASTARIA,3,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,450387,4477438,N
2025S000102,01/01/2025,19:50:00,CALLE SAMANIEGO,CALLE ARRASTARIA,3,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 15 a 17 años,Mujer,450387,4477438,N
2025S000102,01/01/2025,19:50:00,CALLE SAMANIEGO,CALLE ARRASTARIA,3,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,De 50 a 54 años,Mujer,450387,4477438,N
2025S000103,01/01/2025,20:20:00,CALLE PUERTO ALTO,CALLE SIERRA DEL CASTILLO,35,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,443283,4471608,N
2025S000103,01/01/2025,20:20:00,CALLE PUERTO ALTO,CALLE SIERRA DEL CASTILLO,35,13,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,443283,4471608,N
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Todo terreno,Conductor,De 40 a 44 años,Hombre,448086,4476110,N
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Todo terreno,Pasajero,De 35 a 39 años,Mujer,448086,4476110,N
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Mujer,448086,4476110,N
2025S000104,01/01/2025,20:00:00,AVDA. CANILLEJAS A VICALVARO,CALLE ALBAIDA,69,20,SAN BLAS-CANILLEJAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero,Más de 74 años,Mujer,448086,4476110,N
2025S000105,01/01/2025,20:11:00,"CALLE PAUL GUINARD, 3",,3,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,438089,4477031,N
2025S000105,01/01/2025,20:11:00,"CALLE PAUL GUINARD, 3",,3,9,MONCLOA-ARAVACA,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero,Más de 74 años,Mujer,438089,4477031,N
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",,7,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 45 a 49 años,Mujer,438329,4475310,N
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",,7,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,438329,4475310,N
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",,7,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero,De 10 a 14 años,Mujer,438329,4475310,N
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",,7,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero,De 15 a 17 años,Mujer,438329,4475310,N
2025S000106,01/01/2025,20:50:00,"AVDA. VALLADOLID, 7",,7,9,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero,De 65 a 69 años,Hombre,438329,4475310,N
2025S000107,01/01/2025,20:15:00,AVDA. MARQUES DE CORBERA,CALLE ALCALDE SAINZ DE BARANDA,1,15,CIUDAD LINEAL,Alcance,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,444063,4474740,N
2025S000107,01/01/2025,20:15:00,AVDA. MARQUES DE CORBERA,CALLE ALCALDE SAINZ DE BARANDA,1,15,CIUDAD LINEAL,Alcance,Despejado,VMU eléctrico,Conductor,De 45 a 49 años,Hombre,444063,4474740,N
2025S000108,01/01/2025,21:45:00,"RONDA. VALENCIA, 4",,4,1,CENTRO,Colisión fronto-lateral,,Autobús,Conductor,De 30 a 34 años,Hombre,440600,4473022,N
2025S000108,01/01/2025,21:45:00,"RONDA. VALENCIA, 4",,4,1,CENTRO,Colisión fronto-lateral,,Turismo,Conductor,De 45 a 49 años,Hombre,440600,4473022,N
2025S000109,01/01/2025,20:30:00,CALLE PONZANO,CALLE RIOS ROSAS,65,7,CHAMBERÍ,Alcance,,Turismo,Conductor,De 40 a 44 años,Hombre,440717,4477078,N
2025S000109,01/01/2025,20:30:00,CALLE PONZANO,CALLE RIOS ROSAS,65,7,CHAMBERÍ,Alcance,,Turismo,Conductor,De 50 a 54 años,Hombre,440717,4477078,S
2025S000109,01/01/2025,20:30:00,CALLE PONZANO,CALLE RIOS ROSAS,65,7,CHAMBERÍ,Alcance,,Turismo,Pasajero,De 30 a 34 años,Mujer,440717,4477078,N
2025S000110,01/01/2025,22:08:00,CALLE MENDEZ ALVARO,AVDA. ENTREVIAS,84,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 50 a 54 años,Hombre,442678,4471458,N
2025S000110,01/01/2025,22:08:00,CALLE MENDEZ ALVARO,AVDA. ENTREVIAS,84,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,442678,4471458,N
2025S000111,01/01/2025,23:20:00,AUTOV. M-23,AUTOV. M-40,0,14,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,447727,4474083,N
2025S000112,01/01/2025,23:39:00,CALLE PINTOR EL GRECO,CALLE MARTIN FIERRO,1,9,MONCLOA-ARAVACA,Caída,Despejado,Ciclomotor,Conductor,De 18 a 20 años,Hombre,437840,4476711,N
2025S000115,01/01/2025,23:35:00,"CALLE ALEJANDRO MORAN, 5",,5,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,437769,4470951,N
2025S000115,01/01/2025,23:35:00,"CALLE ALEJANDRO MORAN, 5",,5,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,437769,4470951,N
2025S000115,01/01/2025,23:35:00,"CALLE ALEJANDRO MORAN, 5",,5,11,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,437769,4470951,N
2025S000207,01/01/2025,13:20:00,CALLE SERRALLO,CALLE BERRUGUETE,1,6,TETUÁN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,440227,4479010,N
2025S000216,01/01/2025,12:30:00,CALLE AYERBE,CALLE PARROCO MAXIMO MARTINEZ DE CASTRO,2,21,BARAJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,450832,4479940,N
2025S000216,01/01/2025,12:30:00,CALLE AYERBE,CALLE PARROCO MAXIMO MARTINEZ DE CASTRO,2,21,BARAJAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 55 a 59 años,Hombre,450832,4479940,N
2025S000161,02/01/2025,4:55:00,CALLE MARTINEZ VILLERGAS,CALLE VERDAGUER Y GARCIA,18,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,444585,4476880,N
2025S000161,02/01/2025,4:55:00,CALLE MARTINEZ VILLERGAS,CALLE VERDAGUER Y GARCIA,18,15,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,Desconocido,Desconocido,444585,4476880,N
2025S000164,02/01/2025,6:45:00,CALLE SAN JAIME,CALLE SIERRA DE GUADALUPE,66,18,VILLA DE VALLECAS,Caída,Despejado,Motocicleta hasta 125cc,Conductor,De 40 a 44 años,Hombre,447014,4470279,N
2025S000165,02/01/2025,7:16:00,AVDA. MENENDEZ PELAYO,AVDA. NAZARET,67,3,RETIRO,Caída,Despejado,Motocicleta > 125cc,Conductor,De 45 a 49 años,Hombre,442629,4473641,N
2025S000197,02/01/2025,7:40:00,"AUTOV. A-4, +00600E",,+00600E,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Furgoneta,Conductor,De 25 a 29 años,Hombre,441964,4469781,N
2025S000197,02/01/2025,7:40:00,"AUTOV. A-4, +00600E",,+00600E,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,441964,4469781,N
2025S000197,02/01/2025,7:40:00,"AUTOV. A-4, +00600E",,+00600E,13,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 65 a 69 años,Hombre,441964,4469781,N
2025S000202,02/01/2025,9:30:00,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,13,PUENTE DE VALLECAS,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,443329,4472101,N
2025S000202,02/01/2025,9:30:00,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 40 a 44 años,Hombre,443329,4472101,S
2025S000202,02/01/2025,9:30:00,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,443329,4472101,N
2025S000202,02/01/2025,9:30:00,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 25 a 29 años,Mujer,443329,4472101,N
2025S000202,02/01/2025,9:30:00,AVDA. ALBUFERA,CALLE SIERRA DE JAVALAMBRE,11,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero,De 30 a 34 años,Hombre,443329,4472101,N
2025S000203,02/01/2025,11:30:00,CALLE EDGAR NEVILLE,CALLE BASILICA,23,6,TETUÁN,Colisión lateral,Despejado,Furgoneta,Conductor,De 35 a 39 años,Hombre,440911,4477860,N
2025S000203,02/01/2025,11:30:00,CALLE EDGAR NEVILLE,CALLE BASILICA,23,6,TETUÁN,Colisión lateral,Despejado,Turismo,Conductor,De 25 a 29 años,Hombre,440911,4477860,N
2025S000206,02/01/2025,10:35:00,AVDA. CIUDAD DE BARCELONA,CALLE DOCTOR ESQUERDO,190,3,RETIRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,442746,4472502,N
2025S000208,02/01/2025,11:16:00,CALLE GUETARIA,CALLE ALZOLA,90,12,USERA,Choque contra obstáculo fijo,Despejado,Maquinaria de obras,Conductor,De 50 a 54 años,Hombre,439239,4468858,N
2025S000209,02/01/2025,11:10:00,"CALLE GONZALO LOPEZ, 3",,3,11,CARABANCHEL,Colisión lateral,,Turismo,Conductor,De 60 a 64 años,Hombre,438048,4470874,N
2025S000209,02/01/2025,11:10:00,"CALLE GONZALO LOPEZ, 3",,3,11,CARABANCHEL,Colisión lateral,,Turismo,Conductor,De 70 a 74 años,Hombre,438048,4470874,N
2025S000210,02/01/2025,9:50:00,"PASEO. PRADO, 8",,8,1,CENTRO,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor,De 50 a 54 años,Hombre,441071,4474150,N
2025S000210,02/01/2025,9:50:00,"PASEO. PRADO, 8",,8,1,CENTRO,Colisión lateral,Despejado,Motocicleta > 125cc,Pasajero,De 15 a 17 años,Mujer,441071,4474150,N
2025S000210,02/01/2025,9:50:00,"PASEO. PRADO, 8",,8,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Mujer,441071,4474150,N
2025S000215,02/01/2025,11:05:00,CALLE MENDEZ ALVARO,CALLE RETAMA,88,13,PUENTE DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor,De 60 a 64 años,Hombre,442543,4471570,N
2025S000215,02/01/2025,11:05:00,CALLE MENDEZ ALVARO,CALLE RETAMA,88,13,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor,De 35 a 39 años,Mujer,442543,4471570,N
2025S000217,02/01/2025,12:25:00,PASEO. LA HABANA,CALLE INFANTA MARIA TERESA,72,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor,De 25 a 29 años,Hombre,442038,4478402,N
2025S000217,02/01/2025,12:25:00,PASEO. LA HABANA,CALLE INFANTA MARIA TERESA,72,5,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor,De 50 a 54 años,Hombre,442038,4478402,N
2025S000218,02/01/2025,11:45:00,"CALLE ARGENSOLA, 11",,11,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 45 a 49 años,Hombre,441061,4475212,N
2025S000218,02/01/2025,11:45:00,"CALLE ARGENSOLA, 11",,11,1,CENTRO,Colisión lateral,Despejado,Turismo,Conductor,De 60 a 64 años,Hombre,441061,4475212,N
2025S000229,02/01/2025,11:46:00,"CALLE COLEGIATA, 17",,17,1,CENTRO,Colisión lateral,,Motocicleta > 125cc,Conductor,De 35 a 39 años,Hombre,440018,4473856,N
2025S000229,02/01/2025,11:46:00,"CALLE COLEGIATA, 17",,17,1,CENTRO,Colisión lateral,,Turismo,Conductor,De 50 a 54 años,Hombre,440018,4473856,N
